ds,t,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,seasonal_lower,seasonal_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,seasonal,yhat
2011-07-06,0.0848927430397079,273.73522325529694,251.76702700431517,324.8351987507204,273.73522325529694,273.73522325529694,17.04041164224632,17.04041164224632,-7.692906342506104,-7.692906342506104,-7.692906342506104,24.733317984752425,24.733317984752425,24.733317984752425,17.04041164224632,290.7756348975433
2011-07-07,0.08534915563669557,273.7763007177422,259.0957844142958,332.6150126581693,273.7763007177422,273.7763007177422,21.60221563906915,21.60221563906915,-3.335559029921299,-3.335559029921299,-3.335559029921299,24.93777466899045,24.93777466899045,24.93777466899045,21.60221563906915,295.3785163568113
2011-07-08,0.08580556823368325,273.81737818018735,277.45590200832663,353.10544562003633,273.81737818018735,273.81737818018735,39.17266369247284,39.17266369247284,14.015470267336735,14.015470267336735,14.015470267336735,25.157193425136104,25.157193425136104,25.157193425136104,39.17266369247284,312.9900418726602
2011-07-09,0.08626198083067092,273.85845564263263,278.0743138448446,350.0215399731735,273.85845564263263,273.85845564263263,40.13380062957854,40.13380062957854,14.749958873377631,14.749958873377631,14.749958873377631,25.383841756200912,25.383841756200912,25.383841756200912,40.133800629578545,313.9922562722112
2011-07-10,0.08671839342765861,273.8995331050778,262.2280635615533,335.9898318510153,273.8995331050778,273.8995331050778,25.481384135927957,25.481384135927957,-0.12899635502550338,-0.12899635502550338,-0.12899635502550338,25.610380490953457,25.610380490953457,25.610380490953457,25.481384135927954,299.38091724100576
2011-07-11,0.08717480602464628,273.94061056752304,256.205003131402,332.29503348109233,273.94061056752304,273.94061056752304,19.27554408484769,19.27554408484769,-6.554520800726112,-6.554520800726112,-6.554520800726112,25.830064885573805,25.830064885573805,25.830064885573805,19.27554408484769,293.21615465237073
2011-07-12,0.08763121862163396,273.98168802996827,251.09521688642613,326.96930972359655,273.98168802996827,273.98168802996827,14.983467252439866,14.983467252439866,-11.05344661251787,-11.05344661251787,-11.05344661251787,26.036913864957736,26.036913864957736,26.036913864957736,14.983467252439866,288.96515528240815
2011-07-13,0.08808763121862163,274.0227654924135,257.53394866508773,327.5879883141158,274.0227654924135,274.0227654924135,18.532936954485024,18.532936954485024,-7.692906342505717,-7.692906342505717,-7.692906342505717,26.22584329699074,26.22584329699074,26.22584329699074,18.532936954485024,292.5557024468985
2011-07-14,0.0885440438156093,274.06384295485867,261.46314670152265,333.7056748909559,274.06384295485867,274.06384295485867,23.057201449465246,23.057201449465246,-3.33555902990883,-3.33555902990883,-3.33555902990883,26.39276047937408,26.39276047937408,26.39276047937408,23.05720144946525,297.1210444043239
2011-07-15,0.08900045641259699,274.10492041730396,280.0708877966275,350.7827359489866,274.10492041730396,274.10492041730396,40.55008863435192,40.55008863435192,14.015470267329123,14.015470267329123,14.015470267329123,26.5346183670228,26.5346183670228,26.5346183670228,40.55008863435192,314.6550090516559
2011-07-16,0.08945686900958466,274.14599787974913,279.2329097664571,350.2653348122491,274.14599787974913,274.14599787974913,41.39938830865168,41.39938830865168,14.749958873378203,14.749958873378203,14.749958873378203,26.649429435273472,26.649429435273472,26.649429435273472,41.39938830865167,315.5453861884008
2011-07-17,0.08991328160657235,274.18707534219436,265.7173828964063,337.7645289435462,274.18707534219436,274.18707534219436,26.60724406185073,26.60724406185073,-0.12899635500986983,-0.12899635500986983,-0.12899635500986983,26.7362404168606,26.7362404168606,26.7362404168606,26.60724406185073,300.7943194040451
2011-07-18,0.09036969420356002,274.2281528046396,258.99447700741734,332.26789849041074,274.2281528046396,274.2281528046396,20.240549625903093,20.240549625903093,-6.554520800735096,-6.554520800735096,-6.554520800735096,26.795070426638183,26.795070426638183,26.795070426638183,20.240549625903085,294.4687024305427
2011-07-19,0.0908261068005477,274.2692302670848,250.196746130288,328.1610378272067,274.2692302670848,274.2692302670848,15.773369545241268,15.773369545241268,-11.05344661251492,-11.05344661251492,-11.05344661251492,26.826816157756188,26.826816157756188,26.826816157756188,15.773369545241268,290.0425998123261
2011-07-20,0.09128251939753537,274.31030772953,258.3427407809228,331.15807117730776,274.31030772953,274.31030772953,19.140222517944526,19.140222517944526,-7.692906342505334,-7.692906342505334,-7.692906342505334,26.833128860449865,26.833128860449865,26.833128860449865,19.14022251794453,293.45053024747455
2011-07-21,0.09173893199452304,274.3513851919753,263.4016779934799,332.3113825220373,274.3513851919753,274.3513851919753,23.480709638763166,23.480709638763166,-3.335559029905697,-3.335559029905697,-3.335559029905697,26.816268668668865,26.816268668668865,26.816268668668865,23.48070963876317,297.83209483073847
2011-07-22,0.09219534459151073,274.39246265442046,276.8228038915291,351.7277982829946,274.39246265442046,274.39246265442046,40.794412762328705,40.794412762328705,14.01547026732433,14.01547026732433,14.01547026732433,26.77894249500437,26.77894249500437,26.77894249500437,40.7944127623287,315.18687541674916
2011-07-23,0.0926517571884984,274.43354011686574,278.20416092246523,354.23999710516705,274.43354011686574,274.43354011686574,41.47409102517636,41.47409102517636,14.749958873374826,14.749958873374826,14.749958873374826,26.72413215180153,26.72413215180153,26.72413215180153,41.47409102517636,315.9076311420421
2011-07-24,0.09310816978548608,274.4746175793109,266.0777808960153,337.94677231908275,274.4746175793109,274.4746175793109,26.525923209069575,26.525923209069575,-0.12899635502332182,-0.12899635502332182,-0.12899635502332182,26.654919564092896,26.654919564092896,26.654919564092896,26.525923209069575,301.0005407883805
2011-07-25,0.09356458238247375,274.51569504175615,257.6763649327413,331.4349641872245,274.51569504175615,274.51569504175615,20.01979511261261,20.01979511261261,-6.55452080073554,-6.55452080073554,-6.55452080073554,26.57431591334815,26.57431591334815,26.57431591334815,20.019795112612613,294.53549015436874
2011-07-26,0.09402099497946144,274.5567725042014,253.01322818317945,328.0344064978078,274.5567725042014,274.5567725042014,15.431654680549942,15.431654680549942,-11.053446612518721,-11.053446612518721,-11.053446612518721,26.485101293068663,26.485101293068663,26.485101293068663,15.431654680549942,289.98842718475134
2011-07-27,0.09447740757644911,274.5978499666466,256.2934210077575,330.3245915621701,274.5978499666466,274.5978499666466,18.696774635458667,18.696774635458667,-7.692906342504634,-7.692906342504634,-7.692906342504634,26.3896809779633,26.3896809779633,26.3896809779633,18.696774635458667,293.2946246021053
2011-07-28,0.09493382017343678,274.6389274290918,262.98950499664704,334.1853773149559,274.6389274290918,274.6389274290918,22.954404695300607,22.954404695300607,-3.3355590299123765,-3.3355590299123765,-3.3355590299123765,26.28996372521298,26.28996372521298,26.28996372521298,22.954404695300603,297.59333212439236
2011-07-29,0.09539023277042447,274.68000489153707,278.41940397053077,354.66116659390025,274.68000489153707,274.68000489153707,40.202736929988255,40.202736929988255,14.01547026731954,14.01547026731954,14.01547026731954,26.18726666266871,26.18726666266871,26.18726666266871,40.20273692998825,314.8827418215253
2011-07-30,0.09584664536741214,274.72108235398224,275.1564946676798,352.5283707132502,274.72108235398224,274.72108235398224,40.83220917746966,40.83220917746966,14.749958873371451,14.749958873371451,14.749958873371451,26.08225030409821,26.08225030409821,26.08225030409821,40.832209177469664,315.5532915314519
2011-07-31,0.09630305796439982,274.7621597830504,263.88190060525534,338.00608647121913,274.7621597830504,274.7621597830504,25.84588974476799,25.84588974476799,-0.12899635503677503,-0.12899635503677503,-0.12899635503677503,25.97488609980476,25.97488609980476,25.97488609980476,25.845889744767984,300.60804952781837
2011-08-01,0.09675947056138749,274.8032372121184,257.21611240402734,330.485066125024,274.8032372121184,274.8032372121184,19.30993691904817,19.30993691904817,-6.55452080073598,-6.55452080073598,-6.55452080073598,25.86445771978415,25.86445771978415,25.86445771978415,19.30993691904817,294.1131741311666
2011-08-02,0.09721588315837518,274.84431464118654,254.09512792395628,325.3013184566401,274.84431464118654,274.84431464118654,14.696149403738215,14.696149403738215,-11.053446612515772,-11.053446612515772,-11.053446612515772,25.74959601625399,25.74959601625399,25.74959601625399,14.696149403738216,289.54046404492476
2011-08-03,0.09767229575536285,274.88539207025457,255.33788535200432,330.92192440310004,274.88539207025457,274.88539207025457,17.93544002174869,17.93544002174869,-7.692906342504247,-7.692906342504247,-7.692906342504247,25.62834636425294,25.62834636425294,25.62834636425294,17.935440021748693,292.8208320920033
2011-08-04,0.09812870835235052,274.9264694993227,261.3553160189391,334.24059801888797,274.9264694993227,274.9264694993227,22.162706844448802,22.162706844448802,-3.3355590299092426,-3.3355590299092426,-3.3355590299092426,25.498265874358047,25.498265874358047,25.498265874358047,22.162706844448806,297.0891763437715
2011-08-05,0.0985851209493382,274.9675469283908,279.99625012611114,348.88361387509195,274.9675469283908,274.9675469283908,39.37201711771455,39.37201711771455,14.015470267325071,14.015470267325071,14.015470267325071,25.356546850389478,25.356546850389478,25.356546850389478,39.37201711771455,314.33956404610535
2011-08-06,0.09904153354632587,275.0086243574588,278.4334872747364,351.31868916953704,275.0086243574588,275.0086243574588,39.95012073778769,39.95012073778769,14.749958873368069,14.749958873368069,14.749958873368069,25.200161864419616,25.200161864419616,25.200161864419616,39.950120737787685,314.9587450952465
2011-08-07,0.09949794614331356,275.04970178652695,265.2081945926843,337.3486341739969,275.04970178652695,275.04970178652695,24.89702862017925,24.89702862017925,-0.12899635500844514,-0.12899635500844514,-0.12899635500844514,25.0260249751877,25.0260249751877,25.0260249751877,24.897028620179253,299.9467304067062
2011-08-08,0.09995435874030123,275.090779215595,258.6875435887146,331.6827259353743,275.090779215595,275.090779215595,18.27664215175655,18.27664215175655,-6.554520800729849,-6.554520800729849,-6.554520800729849,24.831162952486398,24.831162952486398,24.831162952486398,18.276642151756548,293.36742136735154
2011-08-09,0.10041077133728891,275.1318566446631,250.02139826493013,326.75478351037407,275.1318566446631,275.1318566446631,13.559443299852608,13.559443299852608,-11.053446612514183,-11.053446612514183,-11.053446612514183,24.612889912366793,24.612889912366793,24.612889912366793,13.55944329985261,288.6912999445157
2011-08-10,0.10086718393427659,275.17293407373114,252.72829966890933,326.39116526512316,275.17293407373114,275.17293407373114,16.676072189833782,16.676072189833782,-7.692906342503865,-7.692906342503865,-7.692906342503865,24.368978532337646,24.368978532337646,24.368978532337646,16.676072189833782,291.84900626356495
2011-08-11,0.10132359653126426,275.2140115027992,259.12639463607314,333.2085146491627,275.2140115027992,275.2140115027992,20.762261981504768,20.762261981504768,-3.3355590298967743,-3.3355590298967743,-3.3355590298967743,24.09782101140154,24.09782101140154,24.09782101140154,20.762261981504764,295.976273484304
2011-08-12,0.10178000912825194,275.25508893186736,274.66425949968493,348.0353247291238,275.25508893186736,275.25508893186736,37.81404343627186,37.81404343627186,14.015470267307137,14.015470267307137,14.015470267307137,23.798573168964722,23.798573168964722,23.798573168964722,37.81404343627186,313.0691323681392
2011-08-13,0.10223642172523961,275.2961663609354,278.50041547544856,350.45507816549105,275.2961663609354,275.2961663609354,38.22123440715856,38.22123440715856,14.749958873368646,14.749958873368646,14.749958873368646,23.471275533789903,23.471275533789903,23.471275533789903,38.22123440715855,313.5174007680939
2011-08-14,0.1026928343222273,275.3372437900035,262.7847850162259,336.8028994761247,275.3372437900035,275.3372437900035,22.987949591508016,22.987949591508016,-0.12899635503459486,-0.12899635503459486,-0.12899635503459486,23.11694594654261,23.11694594654261,23.11694594654261,22.987949591508016,298.32519338151155
2011-08-15,0.10314924691921497,275.37832121907155,255.96163301336836,329.87766468620015,275.37832121907155,275.37832121907155,16.18311826678766,16.18311826678766,-6.554520800732264,-6.554520800732264,-6.554520800732264,22.737639067519922,22.737639067519922,22.737639067519922,16.18311826678766,291.5614394858592
2011-08-16,0.10360565951620265,275.4193986481397,247.94326419418817,325.0432278514022,275.4193986481397,275.4193986481397,11.283022606263673,11.283022606263673,-11.053446612517991,-11.053446612517991,-11.053446612517991,22.336469218781666,22.336469218781666,22.336469218781666,11.283022606263675,286.70242125440336
2011-08-17,0.10406207211319032,275.4604760772078,253.3185375275383,327.01322791087256,275.4604760772078,275.4604760772078,14.224687823063766,14.224687823063766,-7.69290634250348,-7.69290634250348,-7.69290634250348,21.917594165567245,21.917594165567245,21.917594165567245,14.224687823063764,289.68516390027156
2011-08-18,0.104518484710178,275.5015535062758,254.27889055622512,330.4478785939339,275.5015535062758,275.5015535062758,18.15059968939769,18.15059968939769,-3.3355590299127886,-3.3355590299127886,-3.3355590299127886,21.48615871931048,21.48615871931048,21.48615871931048,18.150599689397694,293.65215319567346
2011-08-19,0.10497489730716568,275.54263093534394,274.61330952468273,348.64658304419135,275.54263093534394,275.54263093534394,35.063668651390756,35.063668651390756,14.015470267312667,14.015470267312667,14.015470267312667,21.048198384078084,21.048198384078084,21.048198384078084,35.06366865139075,310.6062995867347
2011-08-20,0.10543130990415335,275.58370836441196,275.3003376847468,348.4224390764399,275.58370836441196,275.58370836441196,35.36046350106156,35.36046350106156,14.749958873379605,14.749958873379605,14.749958873379605,20.610504627681962,20.610504627681962,20.610504627681962,35.36046350106157,310.94417186547355
2011-08-21,0.10588772250114104,275.6247857934801,259.7249577693607,334.55187501669394,275.6247857934801,275.6247857934801,20.051458339971514,20.051458339971514,-0.12899635503534984,-0.12899635503534984,-0.12899635503534984,20.180454695006862,20.180454695006862,20.180454695006862,20.05145833997151,295.67624413345163
2011-08-22,0.1063441350981287,275.6658632225482,254.63985847824213,325.99767083006054,275.6658632225482,275.6658632225482,13.211289350509368,13.211289350509368,-6.554520800732704,-6.554520800732704,-6.554520800732704,19.765810151242068,19.765810151242068,19.765810151242068,13.211289350509364,288.8771525730576
2011-08-23,0.10680054769511639,275.70694065161626,247.54000299786176,322.89927460357376,275.70694065161626,275.70694065161626,8.321042893150615,8.321042893150615,-11.053446612515039,-11.053446612515039,-11.053446612515039,19.374489505665654,19.374489505665654,19.374489505665654,8.321042893150615,284.02798354476687
2011-08-24,0.10725696029210406,275.74801808068435,251.3129001179125,323.42567482017137,275.74801808068435,275.74801808068435,11.321414941272218,11.321414941272218,-7.69290634250278,-7.69290634250278,-7.69290634250278,19.014321283774997,19.014321283774997,19.014321283774997,11.321414941272216,287.06943302195657
2011-08-25,0.10771337288909173,275.78909550975237,253.4486743078947,329.73058375430253,275.78909550975237,275.78909550975237,15.357225722902097,15.357225722902097,-3.3355590299003204,-3.3355590299003204,-3.3355590299003204,18.692784752802414,18.692784752802414,18.692784752802414,15.357225722902093,291.1463212326545
2011-08-26,0.10816978548607942,275.8301729388205,272.14733899314245,342.361620547063,275.8301729388205,275.8301729388205,32.432216400972834,32.432216400972834,14.015470267331331,14.015470267331331,14.015470267331331,18.416746133641503,18.416746133641503,18.416746133641503,32.432216400972834,308.26238933979334
2011-08-27,0.10862619808306709,275.8712503678886,272.75364259817843,343.51172453081386,275.8712503678886,275.8712503678886,32.94215740149229,32.94215740149229,14.74995887336189,14.74995887336189,14.74995887336189,18.192198528130405,18.192198528130405,18.192198528130405,32.942157401492295,308.8134077693809
2011-08-28,0.10908261068005477,275.9123277969567,255.49537750698752,331.4248953498716,275.9123277969567,275.9123277969567,17.895017582987823,17.895017582987823,-0.12899635504880283,-0.12899635504880283,-0.12899635504880283,18.024013938036624,18.024013938036624,18.024013938036624,17.895017582987823,293.8073453799445
2011-08-29,0.10953902327704244,275.95340522602476,251.5434861248193,323.4831789907664,275.95340522602476,275.95340522602476,11.36119484164661,11.36119484164661,-6.554520800726576,-6.554520800726576,-6.554520800726576,17.915715642373186,17.915715642373186,17.915715642373186,11.361194841646611,287.3146000676714
2011-08-30,0.10999543587403013,275.99448265509284,246.15812156737923,321.36027666406613,275.99448265509284,275.99448265509284,6.81583221922745,6.81583221922745,-11.053446612516147,-11.053446612516147,-11.053446612516147,17.869278831743596,17.869278831743596,17.869278831743596,6.815832219227449,282.8103148743203
2011-08-31,0.1104518484710178,276.0355600841609,249.16450958633752,323.45767983616275,276.0355600841609,276.0355600841609,10.192060436421523,10.192060436421523,-7.692906342506081,-7.692906342506081,-7.692906342506081,17.884966778927605,17.884966778927605,17.884966778927605,10.192060436421524,286.22762052058243
2011-09-01,0.11090826106800547,276.07663751322895,254.34327600602344,324.9853411842944,276.07663751322895,276.07663751322895,14.625649938698999,14.625649938698999,-3.33555902992567,-3.33555902992567,-3.33555902992567,17.961208968624668,17.961208968624668,17.961208968624668,14.625649938698999,290.70228745192793
2011-09-02,0.11136467366499316,276.1177149422971,271.14117194631626,343.0722820496126,276.1177149422971,276.1177149422971,32.109996805076904,32.109996805076904,14.015470267323723,14.015470267323723,14.015470267323723,18.094526537753183,18.094526537753183,18.094526537753183,32.109996805076904,308.227711747374
2011-09-03,0.11182108626198083,276.15879237136517,272.99136598863606,347.4040215713017,276.15879237136517,276.15879237136517,33.029467993148785,33.029467993148785,14.749958873362463,14.749958873362463,14.749958873362463,18.27950911978632,18.27950911978632,18.27950911978632,33.029467993148785,309.18826036451395
2011-09-04,0.11227749885896851,276.19986980043325,256.6742245594717,332.13300029878326,276.19986980043325,276.19986980043325,18.379849421724412,18.379849421724412,-0.12899635503316945,-0.12899635503316945,-0.12899635503316945,18.50884577675759,18.50884577675759,18.50884577675759,18.37984942172442,294.5797192221577
2011-09-05,0.11273391145595618,276.24094722950133,251.61821048226204,325.29799693809,276.24094722950133,276.24094722950133,12.218890379646403,12.218890379646403,-6.554520800727017,-6.554520800727017,-6.554520800727017,18.773411180373422,18.773411180373422,18.773411180373422,12.218890379646405,288.4598376091477
2011-09-06,0.11319032405294387,276.2820246585694,244.5508194100167,323.36818110192706,276.2820246585694,276.2820246585694,8.00896000011775,8.00896000011775,-11.053446612517257,-11.053446612517257,-11.053446612517257,19.062406612635005,19.062406612635005,19.062406612635005,8.008960000117748,284.29098465868714
2011-09-07,0.11364673664993154,276.3231020876375,251.12123687588453,323.7910931492909,276.3231020876375,276.3231020876375,11.670647399973994,11.670647399973994,-7.692906342502012,-7.692906342502012,-7.692906342502012,19.363553742476007,19.363553742476007,19.363553742476007,11.670647399973994,287.99374948761147
2011-09-08,0.11410314924691921,276.3641795167056,255.66836825494076,331.35317953838745,276.3641795167056,276.3641795167056,16.32777851558411,16.32777851558411,-3.3355590299416846,-3.3355590299416846,-3.3355590299416846,19.6633375455258,19.6633375455258,19.6633375455258,16.327778515584114,292.6919580322897
2011-09-09,0.11455956184390689,276.40525694577366,274.9374667693394,346.8140142487526,276.40525694577366,276.40525694577366,33.96276348375028,33.96276348375028,14.015470267318928,14.015470267318928,14.015470267318928,19.94729321643135,19.94729321643135,19.94729321643135,33.96276348375028,310.36802042952394
2011-09-10,0.11501597444089456,276.44633437484174,272.9300625753962,348.5745494700075,276.44633437484174,276.44633437484174,34.95028939618132,34.95028939618132,14.749958873359086,14.749958873359086,14.749958873359086,20.200330522822224,20.200330522822224,20.200330522822224,34.95028939618131,311.39662377102303
2011-09-11,0.11547238703788225,276.4874118039098,260.2527793699934,334.3247965805599,276.4874118039098,276.4874118039098,20.27809145492428,20.27809145492428,-0.12899635501753837,-0.12899635501753837,-0.12899635501753837,20.40708780994182,20.40708780994182,20.40708780994182,20.278091454924283,296.7655032588341
2011-09-12,0.11592879963486992,276.5284892329779,254.04248294431235,325.95394614834976,276.5284892329779,276.5284892329779,13.997786022966052,13.997786022966052,-6.554520800736,-6.554520800736,-6.554520800736,20.552306823702054,20.552306823702054,20.552306823702054,13.997786022966054,290.526275255944
2011-09-13,0.1163852122318576,276.56956666204604,248.75117944927882,323.4077198215465,276.56956666204604,276.56956666204604,9.567772098384642,9.567772098384642,-11.053446612518364,-11.053446612518364,-11.053446612518364,20.62121871090301,20.62121871090301,20.62121871090301,9.567772098384644,286.1373387604307
2011-09-14,0.11684162482884528,276.61064409111407,252.65001369365936,326.8437301583723,276.61064409111407,276.61064409111407,12.90702466303025,12.90702466303025,-7.692906342501308,-7.692906342501308,-7.692906342501308,20.599931005531555,20.599931005531555,20.599931005531555,12.907024663030247,289.5176687541443
2011-09-15,0.11729803742583295,276.65172152018215,256.7398558781857,331.26333867841595,276.65172152018215,276.65172152018215,17.14024610923138,17.14024610923138,-3.335559029929216,-3.335559029929216,-3.335559029929216,20.4758051391606,20.4758051391606,20.4758051391606,17.140246109231384,293.79196762941353
2011-09-16,0.11775445002282063,276.69279894925023,273.8957760207127,351.50928591547824,276.69279894925023,276.69279894925023,34.2532843008924,34.2532843008924,14.01547026732446,14.01547026732446,14.01547026732446,20.237814033567947,20.237814033567947,20.237814033567947,34.2532843008924,310.94608325014264
2011-09-17,0.1182108626198083,276.7338763783183,273.2420924952841,346.0217683927806,276.7338763783183,276.7338763783183,34.626828521700254,34.626828521700254,14.749958873355709,14.749958873355709,14.749958873355709,19.876869648344545,19.876869648344545,19.876869648344545,34.626828521700254,311.36070490001856
2011-09-18,0.11866727521679599,276.77495380738645,258.8365569501762,332.7617942605518,276.77495380738645,276.77495380738645,19.257114605830232,19.257114605830232,-0.1289963550182933,-0.1289963550182933,-0.1289963550182933,19.386110960848523,19.386110960848523,19.386110960848523,19.25711460583023,296.0320684132167
2011-09-19,0.11912368781378366,276.8160312364545,251.8835742843515,326.00340497672727,276.8160312364545,276.8160312364545,12.206622936457027,12.206622936457027,-6.5545208007213285,-6.5545208007213285,-6.5545208007213285,18.761143737178358,18.761143737178358,18.761143737178358,12.20662293645703,289.02265417291153
2011-09-20,0.11958010041077134,276.8571086655226,247.71039601175696,321.66543763968644,276.8571086655226,276.8571086655226,6.9467779773077085,6.9467779773077085,-11.053446612515415,-11.053446612515415,-11.053446612515415,18.000224589823123,18.000224589823123,18.000224589823123,6.946777977307708,283.8038866428303
2011-09-21,0.12003651300775901,276.89818609459064,250.53478922740166,322.0071766895365,276.89818609459064,276.89818609459064,9.41147683899184,9.41147683899184,-7.692906342504612,-7.692906342504612,-7.692906342504612,17.104383181496452,17.104383181496452,17.104383181496452,9.41147683899184,286.3096629335825
2011-09-22,0.1204929256047467,276.9392635236587,251.6763242733683,325.83335452228107,276.9392635236587,276.9392635236587,12.741918960149315,12.741918960149315,-3.3355590299167472,-3.3355590299167472,-3.3355590299167472,16.077477990066065,16.077477990066065,16.077477990066065,12.741918960149317,289.681182483808
2011-09-23,0.12094933820173437,276.9803409527268,269.4494141409216,340.63503876987517,276.9803409527268,276.9803409527268,28.94165302244332,28.94165302244332,14.015470267329983,14.015470267329983,14.015470267329983,14.926182755113336,14.926182755113336,14.926182755113336,28.94165302244332,305.92199397517015
2011-09-24,0.12140575079872204,277.0214183817949,266.1059538181102,340.88347481149475,277.0214183817949,277.0214183817949,28.40986141011048,28.40986141011048,14.749958873352334,14.749958873352334,14.749958873352334,13.659902536758144,13.659902536758144,13.659902536758144,28.40986141011048,305.43127979190535
2011-09-25,0.12186216339570972,277.062495810863,252.3273177844525,327.0082134683703,277.062495810863,277.062495810863,12.16162382748615,12.16162382748615,-0.12899635498996428,-0.12899635498996428,-0.12899635498996428,12.290620182476117,12.290620182476117,12.290620182476117,12.161623827486153,289.2241196383492
2011-09-26,0.1223185759926974,277.10357323993105,244.730572767779,316.5377613692383,277.10357323993105,277.10357323993105,4.27815506606626,4.27815506606626,-6.554520800730313,-6.554520800730313,-6.554520800730313,10.832675866796572,10.832675866796572,10.832675866796572,4.278155066066259,281.3817283059973
2011-09-27,0.12277498858968508,277.1446506689992,238.7781585900209,311.5092994214876,277.1446506689992,277.1446506689992,-1.7509624226513305,-1.7509624226513305,-11.053446612516526,-11.053446612516526,-11.053446612516526,9.302484189865195,9.302484189865195,9.302484189865195,-1.7509624226513303,275.39368824634784
2011-09-28,0.12323140118667275,277.1857280980672,240.08572102603154,312.3865709847352,277.1857280980672,277.1857280980672,0.025288700695973946,0.025288700695973946,-7.69290634250391,-7.69290634250391,-7.69290634250391,7.718195043199883,7.718195043199883,7.718195043199883,0.025288700695973,277.2110167987632
2011-09-29,0.12368781378366044,277.2268055271353,239.89271408889985,316.34758438393277,277.2268055271353,277.2268055271353,2.763746996017268,2.763746996017268,-3.3355590299136133,-3.3355590299136133,-3.3355590299136133,6.099306025930881,6.099306025930881,6.099306025930881,2.7637469960172676,279.9905525231526
2011-09-30,0.1241442263806481,277.26788295620344,259.47693465066385,331.39615365253076,277.26788295620344,277.26788295620344,18.481705845069918,18.481705845069918,14.015470267312056,14.015470267312056,14.015470267312056,4.4662355777578595,4.4662355777578595,4.4662355777578595,18.481705845069914,295.7495888012734
2011-10-01,0.12460063897763578,277.30896038527146,257.19164308136016,330.37277875081605,277.30896038527146,277.30896038527146,17.58982601903737,17.58982601903737,14.749958873352906,14.749958873352906,14.749958873352906,2.8398671456844706,2.8398671456844706,2.8398671456844706,17.589826019037375,294.89878640430885
2011-10-02,0.12505705157462346,277.3500378143396,238.44171603640916,315.0276469019862,277.3500378143396,277.3500378143396,1.1120792322555595,1.1120792322555595,-0.1289963550161138,-0.1289963550161138,-0.1289963550161138,1.2410755872716732,1.2410755872716732,1.2410755872716732,1.1120792322555595,278.46211704659515
2011-10-03,0.12551346417161113,277.3911152434076,232.35152377100354,307.14683531652713,277.3911152434076,277.3911152434076,-6.864273193929695,-6.864273193929695,-6.554520800730753,-6.554520800730753,-6.554520800730753,-0.3097523931989416,-0.3097523931989416,-0.3097523931989416,-6.864273193929694,270.5268420494779
2011-10-04,0.1259698767685988,277.4321926724757,229.84133342182707,298.83845644227176,277.4321926724757,277.4321926724757,-12.846638308387659,-12.846638308387659,-11.053446612517632,-11.053446612517632,-11.053446612517632,-1.7931916958700285,-1.7931916958700285,-1.7931916958700285,-12.84663830838766,264.58555436408807
2011-10-05,0.1264262893655865,277.47327010154385,230.05694969409535,306.47741855288785,277.47327010154385,277.47327010154385,-10.884140463305165,-10.884140463305165,-7.692906342506891,-7.692906342506891,-7.692906342506891,-3.1912341207982746,-3.1912341207982746,-3.1912341207982746,-10.884140463305165,266.58912963823866
2011-10-06,0.12688270196257417,277.5143475306119,232.14745250908055,307.9846134584342,277.5143475306119,277.5143475306119,-7.823272853070055,-7.823272853070055,-3.335559029920293,-3.335559029920293,-3.335559029920293,-4.487713823149762,-4.487713823149762,-4.487713823149762,-7.823272853070055,269.6910746775418
2011-10-07,0.12733911455956184,277.55542495968,249.7702436037184,322.5491685656637,277.55542495968,277.55542495968,8.346778351958495,8.346778351958495,14.01547026733072,14.01547026733072,14.01547026733072,-5.668691915372227,-5.668691915372227,-5.668691915372227,8.346778351958493,285.9022033116385
2011-10-08,0.12779552715654952,277.5965023887481,249.79049881018142,324.51346252850436,277.5965023887481,277.5965023887481,8.027168700342564,8.027168700342564,14.749958873363864,14.749958873363864,14.749958873363864,-6.722790173021299,-6.722790173021299,-6.722790173021299,8.027168700342564,285.62367108909064
2011-10-09,0.1282519397535372,277.63757980388385,234.1778804114609,307.7309082431598,277.63757980388385,277.63757980388385,-7.7704613977025,-7.7704613977025,-0.12899635501686876,-0.12899635501686876,-0.12899635501686876,-7.641465042685632,-7.641465042685632,-7.641465042685632,-7.770461397702501,269.86711840618136
2011-10-10,0.12870835235052488,277.6786572190196,222.86922966131954,299.707241939099,277.6786572190196,277.6786572190196,-14.973735433619863,-14.973735433619863,-6.554520800731195,-6.554520800731195,-6.554520800731195,-8.419214632888666,-8.419214632888666,-8.419214632888666,-14.973735433619861,262.70492178539973
2011-10-11,0.12916476494751256,277.7197346341554,219.33907739132815,294.5232579427354,277.7197346341554,277.7197346341554,-20.107159664810844,-20.107159664810844,-11.053446612517378,-11.053446612517378,-11.053446612517378,-9.053713052293466,-9.053713052293466,-9.053713052293466,-20.107159664810844,257.6125749693445
2011-10-12,0.12962117754450023,277.7608120492912,224.69789422549513,297.3937976648739,277.7608120492912,277.7608120492912,-17.23877464266441,-17.23877464266441,-7.692906342502824,-7.692906342502824,-7.692906342502824,-9.545868300161583,-9.545868300161583,-9.545868300161583,-17.238774642664406,260.5220374066268
